simulation_index,goal_1_final,goal_2_final,goal_3_final
1433,425694508208.31085,14685924262.147535,1.5800516530914313e+23
1434,164750540822.81595,213051803113887.44,1.235954180114578e+21
1435,250510.51078929802,86351587.99384475,1.8028171274929405e+17
1436,8325002.263082174,1490072613827.4143,94466785758694.1
1437,21727205.610951684,42.46524345765036,4.5205499227345676e+21
1438,186217813.26198515,18034329454246.547,7.312570002166101e+23
1439,67128941.42202789,210590685.19624215,2.4502937910384614e+20
1440,46582760.72615846,11474467100.142393,8.148324207299213e+22
1441,2492061611.045379,102485810031352.55,1.502373983903999e+17
1442,1078254630.1154532,110677905535.67601,216607580.93252817
1443,56758401232.29698,18080116.69772702,1.9711334344044547e+17
1444,12196733.651508585,11864867090504.582,5.796208837098363e+18
1445,1386174.0446641953,15673844523621.016,4.966779480236193e+18
1446,143875.38043975455,166416042086.18347,3.264039780939795e+23
1447,9600555066.59504,3.4097138560685606e+17,9.05845462696105e+17
1448,1756017150.8152623,106193345588517.39,1.1008128084797098e+17
1449,4261620.904683087,25926701524358.3,3.988275485469613e+23
1450,308702277.42050153,2375473051.6360087,8.898486528496148e+23
1451,54581.83793451339,595179549590448.5,4.7692209239047635e+17
1452,578884181.7848271,7444665335.835096,152942528223465.06
1453,2395812126.6000857,1789606.1675209724,2.8751265171758998e+17
1454,1543337292.1667202,2516061187682280.5,5.682176047723039e+16
1455,329403.5183603681,1531410.2849463932,565965838083.2155
1456,39111277.86849265,30635721239.250793,8992442615754378.0
1457,112886957473.72868,49954.66505094967,1.7692303115045757e+17
1458,2738039.118397534,156216421556.80188,17535065437.535378
1459,293898.11971796915,20004005347.899643,1.943021982259213e+27
1460,13349.154655035449,9524297884886.27,6.678869602077385e+16
1461,26945474994.057045,2017129302086.9495,2.9759809787159003e+19
1462,15162606.027950406,122356957678.0219,5.979113183019059e+20
1463,181407111.6815693,1360496782.747025,657329596120551.9
1464,223431.18463077897,828144320738.6948,1.6716943623952758e+20
1465,1356786.72328024,2421040.9547256986,40125516243261.836
1466,1167402.2516535772,327433204587.2945,6.8750016372985045e+22
1467,84891.30798254022,22321172813487.99,9.335045888439953e+18
1468,13047728424.075123,349684252717.4909,6.53383823635612e+20
1469,108576166.05495986,333944881037711.25,361750156.08330804
1470,4022594.02243279,6843981019263199.0,3.8772643115749824e+17
1471,897350917.3631742,603864560082056.9,1.6635880654003742e+21
1472,36472623.0855846,119859349.8543808,1835870276657.2632
1473,437119409.7605952,362800461.16755027,6.234995688120249e+23
1474,93933068237.18375,1.8704062507402025e+18,1.5627474146830434e+16
1475,156754305.56798545,11955369475212.762,5.723772463669039e+18
1476,5665021.975122666,695775931.8972203,2.752319587571721e+17
1477,316136010.60009503,1339768762479081.0,125742416929206.81
1478,659818107.4021173,31856319.01181802,3878887939.818593
1479,13040679108.46259,1588841908.6758726,1.0253057812748726e+16
1480,6411285077.788377,23515559.661782667,2.674330769522874e+17
1481,50304799014.80483,151405412276865.25,3.214725475588116e+17
1482,826966894271.1309,936910118547.5089,273023.4567501116
1483,67820224760.40318,7584885146.676434,12669173555906.473
1484,1275682.6496263137,313502379008.52386,1833421629810.513
1485,9582295.075167643,1767737.7982013344,3.343051069055773e+16
1486,1594666.7462344433,44250709416.73096,888073732021302.5
1487,2343550.0849649934,1681863230344.6084,1986006041404277.0
1488,777173.1400560638,14142661833436.639,15564426342538.59
1489,2890171.4878677847,26280020681.810635,4.267804992721345e+26
1490,4064674972.7942643,272368514579.1019,4.7999256421317606e+17
1491,13945.733180277635,2518528438242.3784,65632354875.73528
1492,956097.2697894549,26051121853648.914,5.53953366063836e+17
1493,1465058048.9610722,750831.709060438,55747144193758.82
1494,4942908.699349674,17672889934364.863,1.4284741380071804e+21
1495,1849145.4031510076,212934890599.36142,3.8016496809141784e+20
1496,601609901.9146879,67333652256.637535,2.4313730203319373e+30
1497,1391552.6533639901,27074601611644.004,49549827001851.82
1498,7105722534.264136,1703953102.693693,5.061943271245015e+18
1499,16634998.408334957,362559142.64529127,5.2544773887039034e+17
1500,62999967.43025521,8389178721648.733,1.1436108334464311e+21
1501,158822428.90519413,492709646719.7103,17576547828762.533
1502,2590025.6355310357,41824857688.86323,1.5494526626949914e+21
1503,938735.0325448721,20396156022.115417,1.087280349907016e+21
1504,11338.945168273658,1409256121389263.8,1.5842686562533253e+19
1505,19138.089218525136,1044861667443946.8,9984282769176778.0
1506,293902.27538087295,3.0816636718199584e+17,926026748076470.6
1507,3456005.1515093483,3090703670977.404,3282059778676.0073
1508,1424911985.8664641,36487984625.45804,905582545285.6375
1509,5730598189.643126,14168819.35659219,9.995499629001392e+18
1510,89694785.89774905,110594618873.13464,7.305880011537783e+18
1511,801479956.0318276,40934740989.836174,6.223023852238775e+20
1512,7599573.490427556,58863060.77625547,4.452149378192642e+20
1513,11761858807.414505,134821033387392.31,2.8021694656316926e+20
1514,11242689852.42476,870006953061923.9,5526593172398.218
1515,1300385.5620378393,1521694068927250.5,3.5831820756192815e+20
1516,10297282.637318894,59493559723.27071,1546516397978.5032
1517,82978152966.20712,3399046497282.8315,8.814642862647897e+20
1518,709101030.3138524,39515188705.03458,231967624.59165874
1519,219377.690976718,5213543574.860003,7.912238447162902e+19
1520,46319842.4998522,2096268840901.2222,17799289863992.543
1521,735.2430529673782,350921641541.6845,3.99090582193499e+16
1522,1658793705.4531713,227793025873.94452,2.5324292780078465e+20
1523,3377883.229784837,2190961915.599572,26596858211.13129
1524,194807.18658709523,962410851143.179,5.574159858768714e+16
1525,1544300.448379202,825072.6218968711,1.994811421887321e+23
1526,70812191.68060264,2.142504739375257e+17,3.881349022789031e+17
1527,13789002.595896581,28930202613.75615,5.075663985826614e+21
1528,5893611.643805604,2582755761.9707136,2.9401786751062722e+22
1529,57161.11807108114,619319145.3620044,1.6212955923182327e+21
1530,1141098774818.6619,530210561.9370424,7.383021871532403e+16
1531,12117737.568421999,5636016793087.225,1.0609040013669578e+17
1532,837213190.6229793,1599213546.3251607,1.5850515654952249e+25
1533,52806832.87043349,1139697341781.066,4.699757421463405e+17
1534,18473190.920477774,58297360529404.03,6.28435139839636e+17
1535,262772872.15592137,848304766421.8373,8.632588998947098e+20
1536,3210649552.8587494,79753198931.07826,3.657578761580232e+16
1537,8439631080.99794,8206782778.414062,3.3926685173960256e+17
1538,10468011.341494048,20384775241.341476,4.470351378837055e+16
1539,269145658.29379475,1.914663074749611e+16,1.6263000623290458e+18
1540,5069099.947443559,155994063946601.9,1.766959224618319e+21
1541,808135796.5906943,3651931842525.735,9.464762905636513e+17
1542,139126128.72564876,673358001.2917606,1.741850207491654e+20
1543,59383538607.54348,21637311959696.176,198509145181646.78
1544,46824.676009673865,538120689600929.3,5.475719020222432e+22
1545,2918396604204.6167,194175939684047.94,2.687714388064583e+24
1546,703217.4123526091,3253682805.4919295,9.276764255206216e+18
1547,2179140692.561895,2879948.3970670016,8.89658357982171e+18
1548,541054410.6745335,4.904969063489507e+16,56442579286769.62
1549,33669356059.64004,685302201798.1201,9.472712338591766e+16
1550,301343976.6619567,1071018827.9996133,35817444572074.81
1551,50826283.90182512,11211514992.27065,1733781215161536.8
1552,437375309.2848589,7753249061.681735,13552119548671.316
1553,27500521216.420963,211086327160795.97,6.325616011583557e+18
1554,939961312.5336015,3866910896.9759593,5.462485309763441e+27
1555,18033648.859626953,191263566991.91837,2.2597375345337386e+24
1556,2362224.596431916,433917082.17876244,6.683462962089521e+23
1557,17502102477.007904,1250600502584.753,1.310818915348324e+18
1558,33972.09671816479,256341.72606807254,4.557229132014954e+20
1559,192919924369.61646,201461671446.03845,1.5030394002155205e+20
1560,29637408759.31242,88674192529.2597,2.7935098055618342e+23
1561,893426912.0708095,17457946138899.11,1.4469899590183284e+23
1562,71790.28393387106,46593779.121947974,2.280011665400804e+16
1563,6376921205721.539,2.2533450157763716e+16,1861106026883.6663
1564,1836115485.7893949,4700074678784.318,2.4771037937049975e+21
1565,904.9151800451477,42623.14213227663,5.131995694516199e+16
1566,8447029.90164884,1262886.969167552,90266149760.19177
1567,863026360.9691889,2140408522883.9792,4.6770436757149884e+22
1568,457502208464.1819,7974317106058.117,3.4390406045248403e+17
1569,456320776.3779646,4065973441128.155,1787382938685287.5
1570,9780371906.09128,18131260023.96977,6.419142071414573e+23
1571,112612440316.99689,1065399912693.0176,267450810707043.62
1572,10054614.479228277,1620155878694.2192,8.235217099271989e+18
1573,12456479010.060537,252602419163853.5,1.2754443940997588e+18
1574,55068201.91248583,1395050420.8935168,1.4917226889374462e+16
1575,56922223277.52765,402406347141.20184,1.0029049205188946e+19
1576,2983728.514412544,1.5859644682209144e+16,10611644503494.004
1577,275001332.3907932,3075506242626452.5,3180593295.536386
1578,17474286.29660562,5305439.380453716,8.625941643831018e+23
1579,69311869.63781498,3.1819751545209456e+16,4.924288203737703e+18
1580,53296787936.50733,3687057803177879.0,143562983082933.66
1581,39046394.531551786,6695483.4981468385,433829361118659.56
1582,191527584.0516796,73266977.6029987,2.344282125165744e+18
1583,11354282.665701363,2.485852569936762e+16,25583332.533491902
1584,497488775.07042646,1456446394799.2559,28950673610151.12
1585,613511.4234480873,3371675100084031.0,1370984553.2796953
1586,292499895.801984,81460827.72909278,7.570149413576832e+23
1587,6133.83313392734,6231050.596505226,3.732122553920401e+19
1588,75334.93328810437,185845990593.47845,4.683962059213924e+19
1589,4419317.902070814,6437823.92260498,9.942102458694044e+26
1590,3997815.7145108357,37991359169910.21,2.597983686745459e+19
1591,305081896.6145006,41706125421.24891,7.16291922062708e+22
1592,248296214.61151776,2918053597043090.0,1.6841228894721608e+16
1593,57327717.555123806,8975.045663414458,1.8183228851235733e+22
1594,2766.6281366577136,17787535340.17284,4.322915025779412e+18
1595,57271734.51605604,168976092.61394837,1.0242178130715861e+17
1596,3421544.2055004095,1459038.1900411912,10224054081801.422
1597,5566674.521945316,9225.827776002167,6.151960880537252e+17
1598,25930276181.961185,6856537640.948988,2.7888880450451148e+22
1599,115323482.25746568,4959165130525.006,3.3938273399229146e+17
1600,27151000.627200942,921705075767308.6,323349637894944.8
1601,21926811.50364753,30260501.329861116,1.216207034522395e+24
1602,7205337.454449614,105613043600.51668,843481749400.3541
1603,605748.1314252833,2470351801.263767,2.0205312986233636e+18
1604,24803.70787677425,234638511042958.4,7.250686733159759e+23
1605,4369681.283903941,2167096433274.0393,6.5829141169414664e+16
1606,126122115.68938893,34648191156.55074,1.1712911082371766e+18
1607,64979540.524836026,390497405522739.7,1.1012375951029878e+17
1608,7550450.551436898,1.3353858220330078e+16,8584123714108.128
1609,5257972944.472822,1161968143929.4575,4.0618504486516695e+18
1610,305299553038.00616,109142170390.45895,3.852678803552937e+21
1611,520777.079189297,1891220669559560.5,1.579728179984808e+18
1612,9656445.866629316,34152871187842.32,7.01516458771985e+21
1613,358504.80070774996,859305728.2716578,3092500116353.993
1614,5403.890906607842,11460220.609901529,2.328356026582511e+27
1615,496587.82147566945,103835630032.39595,9.739241184090982e+17
1616,459447.57067475555,1367076675005.216,1.549208022857389e+21
1617,9794.876187834154,54960257206.18811,2.0504534566312778e+18
1618,287546966.87897515,21509678292.08469,136113887335560.31
1619,24893383.179249283,10258179.649105934,1.4813070118809733e+18
1620,757412362.6973575,31199746.676143628,3081464190567.388
1621,20568271344.391354,102274682469.43599,1.141516143515281e+17
1622,1679056902.3440807,31190206.911606707,3.2635668304309036e+22
1623,88913239708.98688,33322218486380.605,4.028254150426749e+19
1624,52595301394.37938,38021863872.60444,2772745756650.6733
1625,4429516.385420327,431188849102.235,5.172280470406884e+25
1626,1899181.4570557522,19397454265700.1,1.040785121227604e+16
1627,3634269.0460210824,21376724.836383082,1.803687161627985e+21
1628,34407974.80799349,6.406064350755672e+19,1.7144752167818752e+19
1629,75515.5992453493,82722428352858.02,1.1590205716185773e+23
1630,2474115304.5849833,574195497.3051976,5096977225123702.0
1631,167418272.00770116,578899664.0357276,6.694101710210184e+23
1632,3158266.6849076753,1611816049.3006008,4.262415762229123e+23
1633,1648533437.0248094,6795050182.449056,9.939879899635432e+19
1634,795882180.3720433,10364.101824057881,6.032876059284096e+20
1635,162949560.0303082,173169491012.9802,1.5645618251027332e+21
1636,120546.69775754132,913536855.5199373,1.3402284957287107e+23
1637,41285360.819040745,16851493187.278215,1703952739344342.2
1638,9051631050.96214,796636839310.8542,5.21795042662411e+19
1639,1405632162.6442652,84160740847.81783,2.0114024548182784e+18
1640,520139870.48350745,1233125667311.0132,11438929837034.09
1641,399740160.4418905,12912671288071.703,5.253823231119662e+18
1642,9028632.303964794,542675728220.65155,1.46170029138372e+24
1643,160853.7759800747,89929785893.23584,1.0077749881705047e+18
1644,13035848903.777397,1071598823254.2432,7.88274415571868e+20
1645,89307451.01170245,3656498848.2643633,3.5105613401047908e+16
1646,481859.9013571575,3100649171013893.0,1.0721803867197852e+19
1647,141554392114.35327,1.5344633583169082e+16,2.498857146104455e+16
1648,95228101.51042466,123883188089510.12,1.239597440052451e+18
1649,252320923.43486142,11848993961038.55,2.7103843355874528e+17
1650,11840409.122813424,19310746083.13518,5.20872167982332e+20
1651,64.2002921865547,644227674.1353304,4.653746458939232e+19
1652,89635717.34139517,19259358382018.445,1.4685081488338355e+17
1653,168885349.4777841,647878878620.9501,13569897106563.402
1654,207585791.66699368,200036052934.57764,7848457175949412.0
1655,405895230.70802414,7218039250639.984,4.1934625357582303e+21
1656,313469722281.1517,157722397.69132808,6.717364806299046e+23
1657,20292020999.23912,566627031.9905409,2.226590751011495e+18
1658,5369281.032081777,7922215.867779718,6.770560858037977e+19
1659,760890.0512140773,86145481932.66228,69778684953.11703
1660,14552930.514747478,58347817406973.42,5.888457375151427e+25
1661,1244.8033225509796,120724750449525.61,5799651860260588.0
1662,620770378.9162806,35835722211616.34,2.4592523035453586e+21
1663,4666908.900742732,184324559562.75095,2.781782637589496e+22
1664,17082876.525416754,1751206289.089558,1.434094467021102e+25
1665,16397800.039839916,5490822193.039015,145266633052716.47
1666,31153633.903138027,5261345961507.801,14891256407.115583
1667,16135.466328711953,3590011146157783.5,3808040306972058.0
1668,2396913582.6438375,6924507392668.573,9.505298930438405e+23
1669,63413256697.929665,1412854708.9694288,6893038626.872873
1670,3437882.9862075667,6264998.454128149,3.306516462226627e+16
1671,189199609406.7321,29629783444.128048,1.1766894429420405e+17
1672,5767921.054753059,15616668178.185335,7030647117137035.0
1673,6007574675.698812,9379326451.497671,152180959349376.16
1674,715453422372.4954,67758066.57256825,7.246433054170431e+18
1675,701009.4204454218,6226471849917.019,3.3313498878743306e+19
1676,706731.0262511888,32907334073055.49,3.0574834537345995e+19
1677,66312798.12575637,12339628824964.158,1476104997411491.5
1678,28612723065.410534,7306704771100.825,6.7462910508543975e+19
1679,492653424.0154034,368256450800940.4,29213329243228.926
1680,80366.81021414582,215153802004996.97,2.934712021173702e+19
1681,2881638.8060696684,58069941448764.17,1.7681718191157166e+20
1682,23973.23387461306,4678092722.473842,1020622056920348.0
1683,2800960.3717243774,138359405941.15454,1.173807234405131e+19
1684,158242001.165868,4068847632.212622,16449259157905.482
1685,143.12821185029387,44501205023.18238,1.1926701618888517e+22
1686,7768374.94258716,4.702680300149794e+16,18500607.669665195
1687,332394050.35850304,491985098223868.2,4.751634166334155e+26
1688,42856000.69891748,168681666028.01224,2.570258823091661e+16
1689,27737124916.1314,12025629438.864101,3.810827756881711e+23
1690,407387.07274339366,4710615013581.801,2.373895805915179e+21
1691,1726122.5912742936,27985220514446.184,2.9898840780004215e+23
1692,6526966530.419544,3745636.7985683987,1.6107714731919926e+26
1693,14112188.500277488,56706705396916.15,8039757480505.388
1694,908485118.7903813,8677208998.995699,6.186969404160288e+20
1695,2274042419.5327754,126849060522.65605,177159103630.1259
1696,278920.8739576636,21318819421121.582,12909290906.371288
1697,34091447.01486742,16441.524174385402,48214963215067.8
1698,5087415.717468029,120452578366143.81,1371208880536803.5
1699,939.8454864761828,114898284495.58493,5605916400566531.0
1700,487256567.79016656,3966498794.304418,7.361958567707717e+21
1701,94185365.44497918,149546212887055.62,4738190414073934.0
1702,923.4913634138557,2453483641.75258,3.87647697089775e+25
1703,25.66318525925156,396419829.3475656,7787070327095376.0
1704,41059874.88942445,427316.13377024396,1.3626643676595538e+20
1705,4585684.333498276,381483154981.243,4.642278550799848e+16
1706,7873.561401879875,4.184120489281985e+16,8.741023044986462e+16
1707,533377935.3882191,5291597792794.674,6.389118628442468e+18
1708,234575979743.62946,4248613858035080.5,252232720556536.88
1709,2804.9886260832154,649021655.300194,1.5433250924161604e+20
1710,200664312.6848971,3573482424.2961884,636778458231.5598
1711,26431807.2625891,191443340974.0105,8.512038689279126e+17
1712,1590687.4505424337,3400819404698240.0,1.556681857557755e+16
1713,8356785.436518849,34312323.280913025,2.6512628072040236e+16
1714,5960086.561538368,8.139425519553349e+16,2.066880572400551e+22
1715,7230612683.518003,43203072010.27044,1.0381760237248646e+26
1716,48156310.18283074,28409584.55552776,6.928744705789433e+16
1717,101355.68690129535,4382663751905.7163,1.3164959398478533e+17
1718,9094584.013489092,5106565190.955652,2.4786062363617243e+19
1719,370289.4734239887,10051350221.433132,331170647828.0367
1720,2204895.7496824306,11289247409.487047,642854613918141.6
1721,2217162442.311995,319997774374888.6,1.342762094750446e+20
1722,11133.817486676993,198776272814.55194,1.826771960562932e+19
1723,5143114384.843542,5257512628774801.0,3.4931208016198783e+19
1724,143544491.44659674,18234486.79897653,6.558729233733105e+19
1725,401356308.9334491,3571889.4810004034,8.778853137351908e+17
1726,44033639347.20109,200377536.2733463,1.0017353894484982e+20
1727,5941571.392387083,2980.300680440696,13246.39563517273
1728,109573742.85536984,40054502300184.77,5.1726577104021523e+17
1729,12041158568.929447,16979742905.674746,4.7176058419522906e+17
1730,492719.5009796401,29497014805000.254,1.3340161246816368e+21
1731,7712861.932754294,3931.270312602334,13260897642.24043
1732,17098740.151639063,1.2283032173061756e+16,3.661519512836766e+26
1733,11129033.074679334,1.364872267170369e+16,7.0048563313052164e+19
1734,37349016805.33718,2582760.757654195,2.5124886762766897e+21
1735,4628.919526317754,544450980330214.3,133953054590866.1
1736,43388662.782932326,295513786564.8972,1304951028.1727338
1737,615847257.2157598,131390.13254482616,2.6689711947878233e+20
1738,232042.66096543692,10798882084.72402,1.2523842420937324e+16
1739,13026970.129809566,388472236037326.2,1.117903245571836e+16
1740,68153.32973796471,144201692175.45273,584050841629.2773
1741,618349.0060442259,45347150867183.65,2.7249727801017612e+16
1742,166422865.8104345,13353250751964.598,12856458588527.22
1743,1478395462.496771,450543869002097.5,9630638624735274.0
1744,5751.8827602222,1437841754556.9695,9901861304065096.0
1745,635033.1522507565,75786914.122145,5062539334082598.0
1746,9780624378.2669,2014136536514.6763,9165630491.612848
1747,39691763.33341238,497251009772.0068,3243231439636189.0
1748,19214035.833232205,2743396509269527.0,7.404043691720296e+17
1749,99905.75857386045,26810480933931.55,1.8806460901403707e+28
1750,5956936858.41456,486646515727148.8,2.104095384412208e+17
1751,26271611558.52271,4222418735469.3955,3.395563796576347e+18
1752,1501173491.6663065,490621278068.02496,9000564505744.281
1753,137622627.8585282,31539629783221.816,2.5324681150264046e+20
1754,514926343.00887114,2494679876.597913,1.172760428823912e+17
1755,2148753.3218942247,1499581877603019.2,2.53130176609165e+20
1756,65154231.329598136,1374303106325.3164,13532076994803.195
1757,12527.497112275098,619793226955473.5,4.1704284499661425e+25
1758,784.0462025568702,24970857688.726734,2.1849276705673063e+23
1759,5750625665.938289,4889032317445.312,1.6380735618178562e+24
1760,3518087612.6716194,509523109841.83405,2.939104828621098e+17
1761,11433413020.10596,295786764546.4355,3.385110419596985e+23
1762,10686484.60292222,2679065977482540.5,886418335443182.2
1763,12749019.905606654,1602766112422981.5,5.359499328004741e+17
1764,524893964.4317571,9623231882694.396,2.715878286594812e+18
1765,20016472.28211857,3642914931629.4556,3.5570549553753276e+19
1766,184599906.72664434,136671286196.53285,411019841440013.94
1767,7807504.626979642,17306556008523.715,147618577841657.2
1768,30417018.717097804,8.050263199314043e+17,875744229678120.5
1769,156265797.71079996,117621164540680.95,2.1508626221393219e+18
1770,676713178.6176518,137603532960.27457,304775436143.503
1771,67624875.93197341,507375813209444.56,69396877959129.914
1772,27644697.532195758,76624361879.55641,3.6333973495875066e+17
1773,90343508.08236773,14604235515626.828,14993246710526.111
1774,2960041.8510424583,1067141653342226.1,3.276259927843858e+21
1775,137307136.39881802,665438617174.3186,545109000435.98956
1776,788289708.7023623,13717951571.825096,8.064880483604797e+22
1777,62803879.310472414,417430440836967.7,5.796902784703135e+21
1778,45.15824556492105,92543879.07896549,3.1054816695230812e+19
1779,3130266.356629914,220668182.60766244,708238509371.7355
1780,136889880.0651384,248864444650347.03,3.5971542044660326e+18
1781,197880.18073011507,30709250175033.43,1.8004948172977325e+21
1782,768061747834.1171,71791729.36756673,73673951730072.23
1783,1272354623752.7036,2.333365073362249e+18,1133624977.084272
1784,2191381.3389336495,2218290937.0147834,1010328706937864.1
1785,826741512.1764891,1.8967240445998874e+17,5.5877507134696045e+17
1786,48551474.10377362,648090759284.5851,3821528861813791.0
1787,15258554.632917464,4689742054.3456745,1.574170452316181e+19
1788,27528368.139242116,14427.228967972476,9.548059869102604e+23
1789,308362834.5759608,27760198097.13762,1.4735805858828068e+28
1790,2338872.618456679,1.0057685572777563e+18,1189623493951361.5
1791,6959979427.004896,6889594542450.003,2.271676276186538e+16
1792,414655.8985762838,1258062901.1997926,6.686657108128116e+20
1793,1258455069.2727427,878366544507.312,1.3406308293444018e+19
1794,2251108.952060429,144907953327676.97,7.057484642352524e+21
1795,278357.64767911704,10007745128860.514,180020.20924686172
1796,5110387.36624148,2656029523869.926,2.332419725604455e+20
1797,200305459746.32492,1354545986381.4526,8086772014013.886
1798,117021706224.59976,1524766230500.2673,1.4771432834877072e+17
1799,20614.02755315673,2738789358547440.5,5931487216267202.0
1800,1584868287378.4055,1169701374666753.5,1.901601028967881e+16
1801,3570934013279.226,104326898705887.36,234836005959306.22
1802,2846157.6435314543,203075582844.17474,71214903175283.08
1803,41865271853.22446,153837208470.23325,9.574469712683829e+16
1804,2985226953.616392,924370531640.5828,4079773960346054.5
1805,109336.3074641376,181508502953.27805,1.2758845797175288e+17
1806,7563248.927577021,143448156574980.47,6.265019179579315e+20
1807,23686018433.907825,261759069168.10437,6.361284903439841e+19
1808,6481629.148012289,2599513257440.5376,2.4405867992705378e+20
1809,61.082287199539984,3502167430.3434286,332450608219956.8
1810,525802.0369458143,300364567008558.3,3.599987372670707e+20
1811,23804.08082425735,2146634287148.472,2549847990176.517
1812,120899.96005091758,77285665017071.62,308456282260905.06
1813,31172890.58310599,223917.68013845477,2.407532510805334e+21
1814,218206.84543101655,1.6215094904064554e+16,5.98675705514785e+17
1815,49383.10136454602,3842953370021499.5,699199303079484.6
1816,2665.0271739275177,1726293509.400253,636887586035505.0
1817,21945940.090695772,4846137607.785295,1.1549323276065572e+18
1818,6839824.834230759,101071718.33592764,6.4726279978627064e+16
1819,3561139236.548229,13855558544749.04,536799990799942.25
1820,13443342641.777065,1058063840.13493,95516015570326.55
1821,12872516.68282224,620475844976.8853,2.864901738827529e+21
1822,167812674.97494683,106048234284.4951,1.1492181546682984e+17
1823,5595281.318553445,8.413358983924172e+17,2.154647137588772e+19
1824,29421.77385432612,43795502824.83609,1.2554485191779092e+20
1825,247926.84369261767,59255473.48039467,876064687766.8661
1826,3894508.4539899463,2324788731974.572,1.4293183474674545e+18
1827,27.518321632125375,47357071489146.93,8.201507095830026e+17
1828,1827619.526958979,34111089.43456262,400378860139309.4
1829,1119352724.0239005,624249710.2679626,1.739784869362039e+22
1830,442766.5410713756,184087039812134.72,1.0673972173524325e+21
1831,5618673.09093018,17384132993555.95,5.077566079611794e+20
1832,1711549.1843947072,4099883633281.862,3.424808830093155e+19
1833,2566472.759964433,20965559480287.184,42421982194.489525
1834,117745.39721869507,118578047389.14172,1.1048451795258083e+24
1835,104.1730758951044,37465622486.032776,2.0050264819226087e+21
1836,12089876.158874769,6825031764811.978,12248.587392725098
1837,2521.3852184232505,2425107796.8773675,55990896396661.99
1838,9967771873.09421,31717834231.757477,2.681465916522362e+16
1839,8478168560.217314,6432149033874.187,1.7551290325867213e+17
1840,73878576.84249477,1212717044523863.0,4.496080543931475e+19
1841,1267259.3144105664,192453574.69258466,10754688820.698742
1842,1894797.906322697,135309804745.1836,1.0278712001117682e+20
1843,3477042456641.268,1183943165832.434,2.1954482346243637e+20
1844,4798971491.107167,10542594.30476772,2.991702300834365e+24
1845,61132.70996800846,163218879.0973567,4.5957642749228705e+20
1846,2572838212.376676,326484975977.57263,2.6807220492295447e+19
1847,145972988.63995737,3.283587266573266e+17,3.946090473437853e+17
1848,13193266.40259425,27437369167.87461,1185238089808.3054
1849,12371520.237225294,2.183471966213679e+17,4633455027431.902
1850,4509700866.218055,3361024610564.92,7.988623778975576e+21
1851,50147628923.25138,1847872077955.8325,21758356759.354443
1852,1749010907.2782514,64326355765.873146,320874309704.0971
1853,175414541357.1357,667803848168.9955,8.311751383194724e+23
1854,1574486947.6110044,2303260819.073817,573071844435218.5
1855,105265837.95746256,176302658572413.47,1.647169291146083e+19
1856,2661640685.1850395,52265.13831933694,157291.01950566113
1857,366074316102.5177,63258296223431.63,1063876839079.0494
1858,2236400.3031442002,4004360.138045362,335836803485280.56
1859,78549108779.34526,528145889444586.0,579121525.28335
1860,1158755.9694257614,313367582742755.94,12201665325587.074
1861,27194587351.213085,27560211.182650253,7.154833479219268e+17
1862,63485002.04552862,72569521231.88625,3202748046339355.0
1863,4337984277.9521475,6210914913831.902,3976584420414231.0
1864,3197220.9684384875,152217316786.68256,1.4604323372783478e+27
1865,456313219.11934143,1.1099058370727742e+16,1.4341715905891224e+16
1866,2506.8438459929525,16702892537.222212,1.5882880215851277e+18
1867,198641.42956340176,144980002.58861616,5.894750551081429e+18
1868,13929719299.064144,4709043149.116361,2.829228476124552e+18
1869,5199545046.38196,1445562861820749.0,1.3962130019964802e+20
1870,1357574928.096345,3482437652642036.5,6.255591418432593e+16
1871,6733388480.742952,2311752468048.6357,8.364204287634452e+18
1872,1224181.57993962,6.129539344735702e+18,1.8739878665199148e+24
1873,18287892821.00691,363947401174.1082,2337222669268485.0
1874,106378.2764891071,543086850745547.44,2.861510120303154e+18
1875,514374314.21592414,1079282639.9338214,9.443645035417858e+16
1876,298687254.1848307,18098333288.29681,3.763198890227174e+17
1877,8339733257.106093,140808094.97769082,156511070066.78204
1878,498689038.8577105,4.615992326617091e+16,1.499260986212043e+20
1879,399714.14932465827,6395371896.372357,1.542055495829857e+18
1880,3731006876.955354,1077456139116.453,1.6834728827279405e+19
1881,4218956.9645058615,4.8007605467463514e+17,555145334113.2772
1882,11517720805.728516,1495939722417.4873,1.7900727013343104e+21
1883,167375348777.0567,30380586495104.05,3118009160498944.0
1884,108319991.14755428,1855646196993505.5,3.494742036133671e+19
1885,5182.2298101272945,176591878.60854924,2.348328707954822e+18
1886,12534260.03340922,574129955617166.4,4.173278375740254e+22
1887,1281748.8876286205,1059431420388263.6,2.6110743089167008e+17
1888,492134.5471221799,225187836.7475295,2.974691592156217e+20
1889,2106413387.6011798,17197.28142113516,8.421261707665029e+22
1890,15220008110.793102,1222144756423333.0,466933284045788.0
1891,67246910.9503869,112824198.2622963,1.4639127574365463e+21
1892,694647.2819069074,27823701.19055189,529264148277.6683
1893,6927198.283689676,1378191982.22645,4.3932592614818565e+20
1894,51631461.40915425,633855810.1428446,1.4568927296532206e+27
1895,72250373.56712946,226227810601497.12,8985810099795.973
1896,155635177.2139035,2162749289023.7441,3210137996177.971
1897,902507171.3234745,484078565811.4706,2.1166940238181742e+18
1898,6382.768054095305,11711.068759653775,44103586921922.49
1899,7666972.87012567,2228886174.0777154,2132910857496.056
